Statement,Label
The Pell bridge is a tourism bridge essentially and not a commuter bridge.,FALSE
Says a portfolio managed by the Texas General Land Office earned 22 percent last year while the states emergency reserve account experienced a 1 percent gain.,TRUE
Says Colorado food stamp recipients can use ATMs to get cash to buy marijuana.,FALSE
The State of Wisconsin thinks you should have to wash your hands at least 28 times to make one peanut butter-and-jelly sandwich.,TRUE
"When Social Security, Medicare and Medicaid were created, Republicans stood on the sidelines",FALSE
"Gun violence is by far the leading cause of death for young African American men, outstripping the next nine causes of death combined.",TRUE
"Under Republican economic policies, the typical American family saw their incomes fall by about 6 percent.",TRUE
"Hillary interned with Bob Treuhaft, the head of the California Communist Party.",FALSE
"Across the board, violent crime in jurisdictions that recognize the Right to Carry is lower than in areas that prevent it.",FALSE
Using a surcharge on the cigarette tax to help pay for a new downtown sports arena is not feasible under state law.,TRUE
Says employers are still allowed to pay people with disabilities below the minimum wage.,TRUE
Kendrick Meek was named one of the two most corrupt Democrats in Congress by Citizens for Responsibility and Ethics in Washington.,FALSE
"Under Mayor Angel Taveras Providences bond rating was downgraded from A to BBB, two steps above junk-bond status.",TRUE
"Says using E-Verify is a fair amount of cost, about $20 per person that does not match.",TRUE
There is a growing body of evidence that radiation in excess of what the government says are the minimum amounts you should be exposed to are actually good for you and reduce cases of cancer.,FALSE
Women in the United States are paid about 70 percent of what men earn for the same work.,FALSE
"Wisconsin has created just under 100,000 jobs since he took office.",FALSE
"In New Jersey, Gov. Christie vetoed legislation to extend early voting.",TRUE
Were the most highly taxed nation in the world.,FALSE
"Says federal regulations adopted in 2011 increased the cost of each vehicle for his business by $10,000.",TRUE
"Even if you took literally every single ounce of platinum in the world, it still wouldnt add up to enough needed to pay down our nations debt.",TRUE
A new law requires the USDA to approve the harvest and sale of crops from genetically modified seed even if a court has ruled against the crop as being dangerous to public safety or the environment.,TRUE
"Says under Oregon law, girls from 15 years of age and up are given complete control over whether to be sterilized or not.",FALSE
"In Afghanistan ""the (military) leadership has proposed a new medal, an award for 'Courageous Restraint' ... for 'NOT FIRING BACK.' """,TRUE
The Justice Departments Fast and Furious gun-walking program started in the Bush administration.,FALSE
Says one of Austin City Council Member Randi Shades biggest contributors is the lobbyist for the Formula 1 racetrack planned outside Austin.,FALSE
"As unbelievable as it sounds, your tax dollars are funding the federal governments Zombie Apocalypse Plan. I kid you not.",FALSE
Rob Portman is the one who actually sucked the jobs out of the (Mahoning) Valley and sent them to China.,FALSE
Gov. Scott Walker and the Republican-controlled state legislature have added over $140 million in new special interest spending,FALSE
"When it comes to what little bit of job creation was happening in Massachusetts (when Mitt Romney was governor), it was happening in the public sector at six times the rate that it was happening in the private sector.",TRUE
Says former Sen. George Allen voted four times to raise his own pay.,TRUE
Eighty-seven percent of private insurance plans currently include (abortion) coverage.,TRUE
"Rhode Island has the second highest per enrollee (Medicaid) cost of any state in the country, which is 60 percent higher than the national average.",TRUE
One estimate says there may be three times as much oil in the United States as there is in Saudi Arabia.,FALSE
Says he fought Obama at the Supreme Court and won.,TRUE
"Says actor Dwayne The Rock Johnson wore a T-shirt stating: We Stand for the flag, we kneel for the fallen.",FALSE
"There have been some estimates that if you deported everybody who is in Texas illegally, it would create an economic recession for the state.",TRUE
Tim Kaine supported higher energy costs for families.,FALSE
"Ending federal funding for National Public Radio would jeopardize 9,000 jobs.",FALSE
Says Florida refused to allow theinsurance commissioner to negotiate lower rates with companies or refuse rates that are too high under Obamacare.,TRUE
Rick Scott has said that he would do away with the Department of Community Affairs.,FALSE
Oregons Umpqua Community College where the shooting occurred was a gun-free zone.,FALSE
"As a result of National Rifle Association and other private-sector (safety-education) programs, fatal firearms accidents are at the lowest level in 100 years.",TRUE
Georgias CRCT set some of the lowest expectations for student proficiency in the nation.,TRUE
"He's been endorsed by ""every major newspaper here in the state of Texas.""",TRUE
The House of Representatives does not have a prochoice majority.,TRUE
Romney outsourced call center jobs to India.,TRUE
"To give a sense of how families are struggling, a record four out of every 10 school kids in Ohio now qualifies for subsidized lunch.",TRUE
"Says Obama puts 15 unelected, unaccountable bureaucrats in charge of Medicare, who are required to cut Medicare ... that will lead to denied care for current seniors.",FALSE
"President Barack Obama has now spent three years proving that he kills jobs in energy, he kills jobs in manufacturing.",FALSE
Margaret Sanger wanted a black Christian leader to be like a Judas goat and lead the blacks to genocide. Remember that? And they picked Martin Luther King as their spokesman.,FALSE
Virginia state employees pay nothing toward their pensions.,FALSE
Says Barack Obama and Hillary Clinton are responsible for leading America into a deal that will arm Iran.,TRUE
95 percent of teachers and principals are not implicated in the [Atlanta Public Schools cheating scandal] report at all.,TRUE
Florida is the largest dog-racing state in the country.,TRUE
Says Donald Trump is for a single-payer health care system.,TRUE
Vows to keep Georgias race for governor civil and focused on the positive.,FALSE
We cut our deficits by more than half.,TRUE
"A study from the Massachusetts Institute of Technology, Harvard, and Dartmouth concluded that Medicaids value to its beneficiaries is significantly lower than the actual cost of the program.",TRUE
Says Sen. Ted Cruz used to be in favor of birthright citizenship but is now against it.,FALSE
"40,000 veterans in Texas wont get health care because Perry rejected Obamacares Medicaid expansion.",TRUE
"U.S. unemployment among people ages 16 to 24 is 18.4 percent, which is a 60-year high.",TRUE
Says U.S. Sen. Ron Johnson voted to let oil and gas companies emit unlimited carbon pollution into our air,TRUE
An overwhelming majority of Republican and Democrat law enforcement leaders have endorsed Brad Schimel.,TRUE
"What do Rutgers University, Kean University, Montclair State University, New Jersey City University, Stockton College, Rowan University and William Paterson all have in common? They all graduate less than 50 percent of their students within four years.",TRUE
"Opponent Holly Benson said that Just because youre poor doesnt mean youre unhealthy, it just means you have a lot more time to go running.",TRUE
Most of the people who have signed up through the Obamacare exchanges already had insurance.,FALSE
Says a change in law he carried stopped a $100 million tax increase in the Dallas school district.,TRUE
Weve recovered (from the recession) faster and come farther than almost any other advanced country on Earth.,TRUE
Jeff Greene on why hewent Cuba.,FALSE
Says Hillary Clinton isunder investigation with the FBI right now.,TRUE
"The average (public school) teacher in Wisconsins making $89,000 a year in salary and benefits.",FALSE
"(Chris Christie) has not paid one dollar of state money into our pension system, and then states that the system is broke.",TRUE
States have cumulatively cut over $1.8 billion from their mental health services between 2009 and 2011. This is the largest reduction in state mental health services in half a century.,TRUE
"Under Republican Chris Christie, New Jersey had the highest increase in unemployment in the country last year. Nearly 1 in 10 jobless. The worst unemployment in the region. Near the bottom in economic growth, yet Christie protected a tax cut for millionaires but vetoed a minimum wage hike.",TRUE
Mitt Romneys companies were pioneers in outsourcing U.S. jobs to low-wage countries.,TRUE
28 percent of Kentuckians dont have any online access.,TRUE
We spent twice as much per capita for health care in this country as the next closest nation.,FALSE
The Obama administration called Bashar Assad a reformer when he was turning his Russian-provided guns on his own people.,TRUE
Currently it costs more than a penny for the U.S. Mint to make a one cent coin and more than a nickel to make the five cent piece.,TRUE
"On the day the House voted on the climate change bill, there was not even a copy of the bill in the well of the House, which is standard. It wasnt even written.",FALSE
Says Hillary Clinton makes more per hour at a speaking gig than the average CEO does in a year.,FALSE
"Says Every time the Legislature suspended the kicker, most recently the corporate kicker in 2007, Salem spent every penny and failed to stabilize the states revenues.",FALSE
Cuba has a lower child mortality rate than ours. Their life expectancy is now greater than ours.,TRUE
Says Baltimore police are trained by Mossad and Shin Bet.,FALSE
"Wisconsin ranks No. 2 in economic growth, according to the Federal Reserve Bank of Philadelphia.",FALSE
Says he never voted for a tax increase.,FALSE
"When we lower tax rates, we generate more in revenues. That happened in 86 with the Reagan plan, happened in 2001, following the Bush plan.",TRUE
The Atlanta areas water planning district is now the national leader in conservation.,FALSE
"The state of Wisconsin pays plumbers, engineers and other attorneys much, much more than it pays attorneys to represent poor people.",TRUE
Says Peyton Manning struggles in cold weather games.,TRUE
"Under President Bush in eight years, we added $4.9 trillion to the debt. Under President Obama, weve added $5.3 trillion to the debt in the 3.5 years hes been in office.",TRUE
Minnesota has passed and Indiana has passed right to work laws making union membership and dues optional,TRUE
Gov. Rick Scotts sale of the state planes was not proper.,TRUE
The health care law is job killing.,FALSE
Weve seen a remarkable reduction in the number of Americans being executed -- its down nearly two-thirds over the past generation.,TRUE
Onthe Iran nuclear deal,TRUE
Q: What do these Patriotic Americans have in common? A: They are all Draft Dodgers.,FALSE
"Outside of recall elections, theres never been a public official removed from office in Wisconsin for anything but malfeasance in office.",TRUE
"Half of all Americans have less than $10,000 in their savings account.",TRUE
Says theres no language in the U.S. Constitution that prevents someone from running for Congress simultaneously in multiple states.,TRUE
The United States is 50th in life expectancy in the world.,TRUE
"Ebola is incredibly contagious, very transmissible and easy to catch.",FALSE
"In 2010, Betty Sutton voted to destroy Medicare.",FALSE
Travis County residents trusted me to take on Tom DeLay and we won.,FALSE
The turnout on May 14th was just 7 percent -- the lowest turnout in decades.,TRUE
Eric Cantor voted to fully fund Obamacare in October.,FALSE
On support for ethanol mandates,TRUE
The fiscal cliff agreement was the largest tax increase in history.,FALSE
On the mosque near ground zero.,TRUE
Latin Americas economy is almost as big as the economy of China.,TRUE
"Obama ""has no experience or background at all in national security affairs.""",FALSE
Jim Marshall votes liberal in Washington ... and we arent fooled.,FALSE
Says its not accidental that the villain in the Batman movie is named Bane.,FALSE
White House spokesman Robert Gibbs lied when he said President Obamas birth certificate is posted on the Internet.,FALSE
A provision in the health care reform bill for end-of-life counseling for seniors is not entirely voluntary.,FALSE
"Says Scott Bruun still believes in the same old direction that George Bush had before, which is to privatize Social Security.",TRUE
"When McCain was questioned about hiring lobbyists to his campaign staff, ""his top lobbyist actually had the nerve to say, 'The American people won't care about this.' """,TRUE
I was speaking out on pension reform almost 17 years ago.,TRUE
Three of our cities are among the top five worst cities in the U.S. for asthma.,TRUE
The labor participation rate is at an all-time low.,FALSE
"Mike Huckabee ""supported taxpayer-funded scholarships for illegal aliens.""",TRUE
"For every 33 pregnant women that walk into a Planned Parenthood clinic, 32 receive an abortion.",FALSE
"Virginia spends $400,000 on abstinence programs while losing $2.5 million in federal funds due to Gov. Bob McDonnells political agenda.",TRUE
Nearly 6 in 10 uninsured Americanscan get health insurance for what may be the equivalent of your cell phone bill.,TRUE
Cranstons 2014-2015 budget funds 100 percent of the local police and fire pension and other retiree benefit costs.,TRUE
Says the 2014-15 state budget cut border security and funding to fight criminal gangs.,FALSE
Says Democratic Party created the Ku Klux Klan.,FALSE
"Says Roy Blunt secretly inserts language to benefit tobacco giant Philip Morris into a national security bill while Blunts girlfriend and son are lobbyists for the cigarette company, and just days earlier, 26 Philip Morris executives wrote checks to Blunt totaling $23,000.",TRUE
Says Donald Trump mocked someone with a disability.,TRUE
"We rank below Ethiopia, Im told, in terms of our exports per capita, well below any of the other developed countries we trade with, and well below China and (South) Korea.",TRUE
"Bill Heller raises taxes. Property taxes. Small business taxes. He even wants to tax the Internet. Mr. Heller said no to balancing the federal budget, that puts more debt on our kids.",TRUE
"The U.S. spends $4 billion on research and development for energy, while spending $350 billion on oil from foreign countries, ""many of whom are our enemies.""",TRUE
"Says the state auditor found that 37 percent of the 428,000 students receiving free and reduced-price lunches are ineligible.",FALSE
Says Barack Obama began his presidency going on a worldwide apology tour.,FALSE
"[My administration is] well represented both racially, ethnically and gender-wise.",FALSE
President Obama campaigned on a promise to put reproductive health care at the center of his reform plan.,TRUE
President Obama campaign surrogate Maryland Gov. Martin OMalley acknowledged that we are not better off than we were four years ago.,TRUE
"Site selectors who decide where businesses expand or relocate shun closed shop states like Wisconsin in favor of Right to Work states like Iowa, Indiana and Michigan.",TRUE
Said he opposed every budget Republican and Democrat.,TRUE
The House of Representatives has never sued a sitting president in all of U.S. history.,TRUE
Only five Texas counties account for almost 90 percent of the (states) cattle industry.,FALSE
"Says President Barack Obama has allowed, each year hes been here, the prosecutions of gun cases (for background check failures) to go down. ... Theyve declined every year since President Bush left office.",TRUE
Oregons budget has grown by 49 percent in just four years.,TRUE
"We've created or saved up to 1.6 million jobs, according to the CBO -- the Congressional Budget Office -- through the Recovery Act.",TRUE
Says Matt Bevin has repeatedly failed to pay his taxes.,FALSE
"California Republican gubernatorial hopeful Meg Whitman ""contributed to, and campaigned, for"" Democratic Sen. Barbara Boxer.",TRUE
Says a Justice Department memo directs that you must openly embrace gay marriage and homosexuality.,FALSE
"Kasichs trade deals cost Ohio thousands of jobs - 49,000 jobs to Mexico, 91,000 to China.",FALSE
"Says with Jon Corzine, its the first time, I think, in history where a former Senator has been subpoenaed to testify before his former colleagues.",TRUE
Says Donald Trump brings in hundreds of foreign workers to replace Americans.,TRUE
Tuition-free public universities and colleges are just a pipe dream. False. They were both free up until the Vietnam War.,FALSE
Candidate Bill Byrne used campaign funds for work on his personal car.,TRUE
Pat Toomey thinks corporations shouldnt pay any taxes.,TRUE
A construction worker whos making $50 or $60 grand a year shouldnt be paying higher tax rates than the guy whos making $50 million a year. And thats how its working right now.,TRUE
"We have seized more currency, more drugs, more outbound arms in the past year than any year in our countrys history.",TRUE
"Theres never been a direct Supreme Court case on people who were here illegally, whether or not their kids are citizens.",TRUE
Some 8.1 million of the estimated 11 million to 12 million people in this country illegally are working.,TRUE
"Traditionally, presidential candidates release their tax returns . . . Mitt Romney still wont.",TRUE
Says he never supported federal health care individual mandate.,FALSE
Says the United States is in the worst recovery from an economic recession since World War II.,TRUE
"In 1940, only 7 percentof Germans were Nazis.",FALSE
The recidivism rate is nearly 29 percent and has been climbing steadily since detainees began being released from Guantanamo.,TRUE
"Under Scott Walkers tax plan, the average Wisconsin taxpayer got just $11 a month. But corporations got $610 million in tax cuts. Millionaires got at least $1,400 per year.",TRUE
You cant raise taxes in Ohio. We are one of the highest taxed states in the country.,TRUE
Just 400 Americans -- 400 -- have more wealth than half of all Americans combined.,TRUE
Says president is spending $2.2 billion to give away ObamaPhones.,FALSE
Says Obama has failed to pass a budget.,FALSE
Did you know Wisconsins AFSCME union has lost 50%+ of its members since no longer requiring membership?,TRUE
"Says Joe Sestak voted to gut Medicare ... reducing benefits for 854,489 seniors and jeopardizing access to care for millions.",FALSE
"Democratic tax hikes led $70 billion of wealth to leave New Jersey between 2004 and 2008, and mainly relocate to Florida, North Carolina, Virginia and Pennsylvania.",FALSE
Wisconsins Government Accountability Board ignored their duties and did not regularly audit voters to remove felons for a span of 16 elections.,TRUE
Says Florida had five sanctuary cities while Jeb Bush was governor.,FALSE
"Cover Florida ""is available to any Floridian, offering basic coverage for about $150 a month, instead of the typical $600 a month.""",FALSE
Says New Hampshire had the fourth-lowest unemployment rate in the country during Maggie Hassans time in the state Senate.,TRUE
On timing of announcement for president.,FALSE
"When the presidents spokesman was asked about (Anwar) al-Awlakis son, he said he should have chosen a more responsible father.",TRUE
"In 1976, the first year that Pell Grants were fully funded, a full Pell Grant paid 72 percent of the cost of attendance at a typical four-year public college. Today, a full Pell Grant covers just 34 percent of those costs.",TRUE
"We have 17 intelligence agencies, civilian and military, who have all concluded that these espionage attacks, these cyberattacks, come from the highest levels of the Kremlin, and they are designed to influence our election.",TRUE
Were destroying more businesses in the United States now than are being created for the first time in our history.,TRUE
"In Buffalos SolarCity project, Andrew Cuomo will create maybe 500 jobs if it ever happens at all, at about $1.5 million per job.",FALSE
"Obama said his proposed $1,000 emergency energy rebate ""will be enough to offset the increased cost of gas for a working family over the next 4 months.""",TRUE
Says Barack Obama has deported more people than any other president in this countrys history.,TRUE
The annual cost of free tax credits alone paid to illegal immigrants quadrupled to $4.2 billion in 2011.,TRUE
Says fewer than 30 percent of Texas college students graduate in four years and only 58 percent graduate within six years.,TRUE
"In states where beer is unregulated, the per capita production is significantly higher.",FALSE
"The average kid comes out of Virginia colleges with about $25,000-plus in debt.",TRUE
"Says Mitt Romney told university students in Ohio that to start a business, they should borrow money if you have to from your parents.",TRUE
"In the state of Indiana, Ive signed more than $3.5 billion in tax relief.",TRUE
Says Donald Trump never said that more nations should get nuclear weapons.,FALSE
"Mayor Giuliani made New York City what's known as a 'sanctuary city,' where illegal aliens were allowed to come. And he instructed the leaders of the city not to enforce the law, not to enforce immigration law.",TRUE
"Scott Walker couldnt get his own party to back more than a 500-student increase in Milwaukees school choice program, but in Indiana, Mitch Daniels voucher program is approaching 30,000 students two years after opening.",TRUE
Rick Scott wants to take us back to the days of insurance companies denying coverage for pre-existing conditions.,TRUE
Says Hillary Clinton laid the groundwork for getting chemical weapons out of Syria.,FALSE
Newt Gingrich teamed with Nancy Pelosi and Al Gore on global warming.,TRUE
The Senate immigration bill unleashes a massive increase in overall immigration. Were talking about a population increase under the Senate bill of over 70 million people in 20 years.,FALSE
"Says a federal judge in San Antonio issued a ruling that not only could the students not pray at their graduation, if they used the word benediction, the word invocation, the word God, asked the audience to stand or asked for a moment of silence, he would put the superintendent in jail.",TRUE
Says he will pursue change in federal law to protect employees from extortion from a union because the Supreme Court has ruled that federal prohibitions outlawing extortion usually do not apply to unions.,FALSE
"Obama ""shunned the opportunity to talk to soldiers to thank them for their service.""",FALSE
"And while (Ted) Strickland proposed cuts for services for children, he wasted over $250,000 remodeling his bathrooms at the governors mansion.",FALSE
"In Rhode Island, only 5 percent of ozone pollution is from local or in-state sources. . . Ninety-five percent comes from outside of our borders, particularly the Midwest.",TRUE
Weve had the same leadership in the Travis County DAs office for 30 years.,FALSE
Do you know that we have pipes carrying natural gas in this country that are made of wood? Im not joking.,FALSE
Mitt Romney says class sizes dont matter.,TRUE
Roy Barnes voted against a bill in the state Senate that would have made it easier to convict child abusers.,FALSE
Many just call him Lyin Ted. ... HisTV ad about John Kasich? Lie! Stations had to pull it off the air.,FALSE
Says Republicans Mitt Romney and Paul Ryan support massive cuts in Social Security for future generations.,TRUE
We created a flat tax in the state of Utah.,TRUE
We had no domestic attacks under Bush.,FALSE
"The White House has ""refused"" international help in dealing with the oil spill.",FALSE
Says personal-injury trial lawyers have provided over 80 percent of the funding for the Texas Democratic Party for over a decade.,TRUE
Says Ted Cruz never denied his father was photographedwith Lee Harvey Oswald.,FALSE
The governor does not have any power to veto a referendum [on same-sex marriage] that would be a constitutional amendment.,TRUE
"Our most important work has been creating and retaining almost 55,000 Ohio jobs.",FALSE
"Roy Barnes is part of the team that has run up trillions of dollars in debt that Americans will spend years paying off, and theyve done it without creating one job.",FALSE
My office sends federal money back every year.,TRUE
We have over 25 million people who live in Texas and less than 2 percent of them have concealed handgun licenses.,TRUE
Says President Barack Obamas recent New York fundraising trip cost between $25 million and $50 million.,FALSE
"Says budget savings by reducing pay and benefits for federal employees total $103 billion over 10 years -- more than $50,000 per worker.",TRUE
Says hes the first Aggie governor of Texas.,TRUE
On using Gov. Scott Walkers collective-bargaining limits to help balance the city of Milwaukee budget,TRUE
A minor cannot get a tattoo without parental consent but can get an abortion without parental consent.,TRUE
Daniel Webster is an advocate for a group that teaches that mothers should not work outside the home.,FALSE
Says New Jerseys public school students have the best Advanced Placement scores in the nation.,TRUE
The citys 30 percent set aside for affordable housing in urban renewal areas is calculated citywide -- not district by district,FALSE
"She created the Waste, Fraud and Mismanagement Hotline.... (that) has saved Wisconsin taxpayers hundreds of thousands of dollars.",TRUE
$65 million from ABC privatization will not pay for even an overpass in Tysons Corner.,FALSE
This is the first time since Roe was decided in 1973 that a court has granted personhood status to the preborn.,FALSE
Says Republican candidates in Oregon are advocating violence against gays.,FALSE
"We only have 2 percent of the oil reserves in the world, and we consume 25 percent of the world's oil on a daily basis.",TRUE
The debt will soon eclipse our entire economy.,TRUE
Dave Aronbergs career legal experience is less than two years as Asst. AG/private attorney.,FALSE
Says theres a 100-year-old international norm not to use chemical weapons.,TRUE
Gains in Atlanta Public Schools scores on a national standardized test lend credence to dramatic score increases on state tests.,FALSE
On signing a no-tax pledge,FALSE
Says the number-one source of illegal immigration is people legally coming to the United States on a tourist visa or a student visa and then disappearing into the population and never being heard from again.,FALSE
On opposing citizenship for illegal immigrants,TRUE
Georgia is one of the 10 most tax-friendly states for retirees.,TRUE
Says al Qaeda has camps with the drug cartels in Mexico.,FALSE
"Romneycare sent costs spiraling out of control in Massachusetts, hiking premiums, squeezing household budgets.",FALSE
"Seneca Jones Timber Co., aiming to increase logging and allay fears that old growth will be cut, says mills have shifted to second-generation trees. An ad from the company asks: Do you know that most all mills in Oregon have retooled over the past 20 years?",TRUE
"Members of Congress passed a pay raise for themselves of $10,000 over two years even as they voted not to raise Social Security benefits for 2010 and 2011.",FALSE
Says Gov. Scott Walkers proposed budget would sell off Wisconsins state parks.,FALSE
Says Kelly Ayotte voted to fix background checks.,TRUE
Says the Texas unemployment rate has even grown more than the nations as a whole.,TRUE
"The chairman of the party of Florida, who is an avid and outward supporter of Marco Rubio, gets to appoint 30 of those delegates.",FALSE
"She said, you know, 'I voted for it, but I hoped it wouldn't pass.' That was a quote on live TV.",FALSE
"The U.S. initially had three federal felonies: treason, piracy, and counterfeiting securities and money.",TRUE
"If you look at our tax mix, the share of corporate revenues as a percentage of our overall revenue mix has declined by about half over the last 30 years.",TRUE
On sharing power with Republicans,FALSE
Women (are) paid 77 cents on the dollar for doing the same work as men.,FALSE
Says Georgia ranks near the bottom in per capita transportation spending.,TRUE
Says allegations that he made unwanted sexual advances on a female sheriffs deputy were found by two separate judges to not have merit.,FALSE
"The more than $800,000 raised by the Alan Grayson campaign last quarter was ""#1 among all 435 members of the U.S. House of Representatives.""",FALSE
Some cardiologists estimate 70 percent of all males over 50 have some form of heart disease.,TRUE
"If every house in Florida had a solar-heated water tank, that would eliminate consumption by 17 percent.",TRUE
"The Koch brothers are the richest people in the world. Individually, theyre only fifth. Put them together theyre the richest in the world.",TRUE
"Shows in a television ad that police took evidence fromSolantic, Rick Scotts new health care company, after allegations emerged that the company was engaging in fraud.",FALSE
"Mexican government officials hand out brochures showing individuals how they can avoid our Border Patrol, how they can get into our country.",FALSE
Says Gov. Rick Perry failed to involve border sheriffs in developing plans to prevent violence in their communities.,FALSE
"When Social Security started, age expectancy for the average man was 58. It was 62 -- 62 for women.",TRUE
Says Rep. Michele Bachmann said President Barack Obama might be to blame for the Fort Hood shootings.,FALSE
Wisconsin was the first state to ban public and private sector employment discrimination based on sexual orientation.,TRUE
"By fiscal year 2013, the state is expected to wipe through [HOPE scholarship] reserve funds.",TRUE
"Hillary Clinton and Barack Obama want to raise capital gains taxes, which apply to home sales.",FALSE
"Under Rick Scott, homeowners are paying higher (home insurance) premiums for less coverage.",TRUE
Says the number of Democrats who voted for the GOP measure allowing health plan renewals is close to the number who voted on GOP bills to delay mandates on employers and individuals.,TRUE
Sharron Angle wants to wipe out Social Security.,TRUE
"For the first time in history, (Thors) hammer is being held by a woman.",FALSE
Three or four countries out of roughly 60 in the anti-ISIS coalition are providing military force.,TRUE
"(Koch Industries) is among the worst in toxic air pollution in the entire United States ... and churns out more climate-changing greenhouse gases than oil giants Chevron, Shell and Valero.",TRUE
"From 2000 to 2008, we averaged about five mass shootings a year. Were now averaging 15. So thats a three-fold increase.",FALSE
Lloyd Doggett made millions off companies like Bank of America while they took taxpayer bailout money.,FALSE
"Residents could have received nearly $48M for Local Schools, Fire District, Sheriffs Dept. and Social Services.",FALSE
Gingrich supported individual health insurance mandates.,TRUE
"61 percent of non-tea party Republicans actually agree...there is solid evidence the earth is warming, ...[but] 70 percent of tea partiers, contrarily, say there is no solid evidence the earth is warming.",TRUE
"Says Romney wants to take away early childhood education, slash K-12 funding, and cut college aid to pay for a $250,000 tax break for multi-millionaires.",FALSE
"Says President Barack Obama came into office very concerned about wiretappings but then he became president of the United States, he got all the briefings (and) he decided the balance is probably pretty appropriately struck.",TRUE
You can be an NFL player with murder charges and not be suspended.,TRUE
"During his tenure in Washington and in the Illinois State Senate, Barack Obama has accumulated a record of bipartisan success.",TRUE
"This year President Obama canceled the 21st annual National Day of Prayer ceremony at the White House under the ruse of not wanting to offend anyone.BUT on September 25, 2009 from 4 AM until 7 PM, a National Day of Prayer FOR THE MUSLIM RELIGION was HELD on Capitol Hill, Beside the White House.",FALSE
The Tax Foundation figures Rhode Island as the 10th highest state for state and local tax burden per capita in the country. Were the 6th worst in the country for the business tax index. Were the 3rd highest per capita in the country for all taxes.,FALSE
Rhode Island has a [inmate] recidivism rate of over 60 percent.,TRUE
"Says former Clinton budget director Alice Rivlin said the stimulus bill ""won't actually stimulate the economy.""",FALSE
Says South Carolina Gov. Nikki Haley is an immigrant.,FALSE
"Tim Kaine doubled down in his support of devastating defense cuts, saying the the deal was the right thing to do.",TRUE
I've been standing up against ... the Chinese government over women's rights and standing up for human rights.,TRUE
25 percent of all drug-related fatal vehicle accidents in the U.S. involve marijuana.,TRUE
On support for the Affordable Care Act (Obamacare).,FALSE
Kendrick Meek is the only candidate who has consistently been against expanded drilling.,TRUE
The total unemployment rate for Hispanic or Latino workers has increased from 10% to 10.3% between January 2009 and March 2012.,FALSE
"Today, the United States is the most respected country on Earth.",TRUE
"Says in the governors proposed budget the use of that, what is called one-shots, is a 500 percent increase over the last Corzine budget.",FALSE
I don't answer hypotheticals.,TRUE
"On Tim Kaine: In exchange for campaign contributions, he appointed a radical jihadi to the Virginia Immigration Commission.",FALSE
We are experiencing the worst economic recovery America has ever had.,FALSE
"When we look at the number of murders in the United States (in) 2009, we had 9,500 people murdered. When we look around the world, we see ... large countries, the U.K., Germany, Japan had 200 or less killed in a year.",TRUE
The growth in health care costs has been reined in through the Affordable Care Act.,FALSE
"We have an increase in murder within our cities, the biggest in 45 years.",TRUE
The minimum wage in real terms right now is below where it was when Harry Truman was in office.,TRUE
There are so many loopholes ... our businesses pay effectively one of the lowest tax rates in the world.,TRUE
Says hes proposed the largest employer contribution to the Virginia Retirement System in history.,TRUE
"While the sequester is in effect, the federal government is still funding a study on duck penises.",TRUE
A number of the national publications have put this race in a tossup race between Democrats and Republicans. They don't know who's going to win this race.,FALSE
Says New Jerseys job growth in May represents 25 percent of all the jobs created in the country.,FALSE
"President Obama's bill won't bring down the costs (of health care) for average Americans -- or really for very few Americans, if any.",FALSE
"The United States has more of our people in prison than Russia, China, and North Korea combined.",FALSE
"As usual, Hillary the Dems are trying to rig the debates so 2 are up against major NFL games.",FALSE
Louie Gohmert of Texas blamed the mass shooting at a movie theater in Colorado on the ongoing attacks on Judeo-Christian beliefs.,FALSE
A trade war is something very different (than curbing new trade agreements). We went down that road in the 1930s. It made the Great Depression longer and more painful.,TRUE
Taxes went down under Jerry Brown.,TRUE
China is practicing how to blow up our satellites.,TRUE
A lot of the problems with forest fires ...is because of bad policy (not to clear out the forests) that was put in place by environmentalists.,FALSE
Sheldon Whitehouse voted for a $525-billion tax increase on the middle class.,FALSE
The Americans for Tax Reform pledge relates to new taxes that were going to be initiated by legislative action.,FALSE
"Bernie Sanders opposes the death penalty, and Hillary Clinton supports it.",TRUE
"Palin supports ""aerial hunting of wolves and other wildlife.""",TRUE
Women make only 78 percent of what men make for the same job.,FALSE
It has been 269 days since (Hillary) Clinton has held a press conference.,TRUE
Says he was the first local official to endorse Barack Obama,FALSE
About $4.89 billion in one-time money was used to balance the current state general revenue fund budget.,FALSE
"Says that under President John F. Kennedy, government took up 27 percent of the economy, and today it consumes 37 percent.",TRUE
President Obama has stopped using the phrase war on terror.,TRUE
We have no regulation of drones in the United States in their commercial use.,FALSE
"Geithner still didn't correct the same type of error for some years, even after the Internal Revenue Service flagged him for the failure to pay the taxes in other years.",TRUE
"The American people have endured 21 consecutive months of 9% or higher unemployment [and] 2.6 million jobs have been lost, since the stimulus bill was signed.",TRUE
"After the debate that we had last week, PolitiFact came out and said that everything I said was true.",FALSE
"A typical married couple will contribute $119,000 into Medicare but will receive $357,000 in Medicare benefits over their lifetimes.",TRUE
"We have cut crime across every single zone in the city of Atlanta by between 10 percent and 16 percent, depending on the zone.",TRUE
Theres talk in Congress now about basically confiscating your private 401(k) or IRA plan and rolling it into Social Security to strengthen Social Security.,FALSE
More than half of last years U.S. college graduates are unemployed or underemployed.,TRUE
